filename,label,transcript
audio_832.wav,3.5," Okay my favorite hobby is watching TV. I like the most to watch TV because I enjoy it a lot  because I watch TV with my whole family so that I am very happy and we laugh at the same  time and we cry at the same time for each scenes. I need a smart TV with a 45 inch so  that we can be very happy to see at the TV. My whole family, my father and mother and my sister  we all sit at the evening and we watch TV like swims like a wedding car and etc. My TV will be  very enjoyable. At most of the time we watch TV at the evening so that we are very happy  to watch. So this is my favorite hobby."
audio_1117.wav,3.0," My goals in life are ultimately to achieve success in my life.  My goals are to also have happiness, prosperity, every era in my life.  Another freedom and peace within to carry out my goals.  My goals are also a really influence on the hardship my parents have had to endure such  it.  Facing radical for the simple fact of being immigrants.  The extremely difficult time they endure due to unemployment and living in the property.  In the low degree of education they receive from their countries.  My goals are so important to me because I view it as way out of barely getting my out  of hard life.  My goals consist of me being the first person of my mother's side to ever graduate from  middle and high school.  My goals also consist of me making my parents proud of a daughter.  One that is not"
audio_852.wav,3.5," And my best today was when I went to my sister's exam, I need a friend, I need a friend  to accompany for me, so I have taken my friend along with me and it was best today I think  because I have experienced a different kind of closeness between us and if I hadn't experienced  that day and maybe it was not good on that day, I mean I feel bored or etc. that makes  me one of my most special to me and expect that I go with my sister and it makes the day special"
audio_18.wav,3.0," So my favorite hobbies to read books, I like to enjoy reading books in Park, I just  need a book and a good location to enjoy and so what I enjoy the most about reading books  is I can do it anywhere anytime and I can practice this hobby on my own."
audio_1310.wav,3.5," So the next, so my topic is to describe the scene of a school playground.  So the cues or the first questions are, what does a playground look like?  Are there any particular games or activities that are popular among school games in the playground?  What sounds can you hear in a school playground?  So playground, an area used for outdoor play or recreation, especially to play children's school  and often containing recreation equipment such as slides and swings, informal,  any place and environment, so that is a playground in a school.  So are there any particular games or activities that are popular among the students on the playground?  Actually, if we're going to look outside the window, you can see students playing a seesaw in the playground  and also there are students running."
audio_760.wav,3.0," Hi, I am here to discuss about my favorite hobby.  My favorite hobby is to listen music.  I enter by listening music very much.  I listen to music when it is possible for the situations and it is not to be time viable  and it is very useful and there are the tools which is like music player and the music  adds like you listen from that and I enjoy practicing my hobby with my own.  I sing the songs with myself and enjoy the music.  The music which makes us feel happy or any emotions you like, I enjoy practicing music  by my own."
audio_642.wav,3.0, My long-term goal in my life is to become a teacher where I can talk many people to  lead a successful society which helps in development of our country and my main motive to become  a teacher is my man Rajeshwari Man who used to support me a lot during my school studies  etc she used to support me like you can do whatever you want in your life it's your choice  and also she suggested many paths to achieve my goal and by taking inspiration of her I want to  become as a lecturer in future I want to see myself in a lecturer as a new company where I can  talk many students and also many people can learn from me thank you
audio_916.wav,3.0, The birthday in my life is my sister's marriage. I enjoyed a lot in that day. I learned so many things during the works.  I participated for my sister's marriage. So many people came and I talked with so many people.  I talked with a new people before. I didn't talk previously. I learned a lot of things and how to behave.  I think it's the best day. Before that I would like to never talk with the people.  I have to change my attitude from that day.
audio_779.wav,3.0," My favorite floppy E-sum reading, right from what I was keen at all, and I loved reading.  What I enjoy most about reading is, it makes me imagine paints, it makes me feel as if  I am a different world. It makes me have a sense of things that I would never experience  personally, and the tool I need in reading is just to get the book, and in my brain, and  my eyes do read, and I practice this art piece alone and also others, because I enjoy reading  the alone and also enjoy reading the book."
audio_1223.wav,3.5," Good evening, I am Kavita.  Today's my topic is to describe the scene of a school playground.  Imagine a sunny day with clear blue skies.  The playground is filled with litter and the sound of children playing.  Kids are running around.  Their energy counter gaze as they chase each other in games of tag.  Some are spinning.  High in the air.  They feed reaching further clouds.  While others are climbing on the jungle game.  Testing their strength and ability.  The air is filled with the sound of joyful charter.  And the occasional square of excitement.  In one corner, a group of friends gather around here.  Hopstocks greet."
audio_387.wav,3.0, ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……  ……
audio_1100.wav,3.0," My favorite place to visit is always beach, not just because of the scenery and also because  of the journey on how will you go into your destination and also the person that you are  coming with the vacation on the beach.  I also love to go to the beach because there are also local foods that you can try and  I love seeing the sunset and the sunrise, especially when..."
audio_890.wav,3.0," The happiest day of life is different for everyone and can be anything small to be.  In my case it was the day when I scored the highest in my class.  The happiest day of my life was full of joy and fun.  Everyone was praising me.  My friends and my family were proud of me for doing something that no one believed  I could achieve.  The day my test results were out, my life filled with joy.  I was doing poorly in my studies, scoring average most, however my father taught me to  never give up.  So I kept studying, trying to improve and finally got what I aim for.  The moment my teacher announced that I scored the highest most in my class, everyone  applauded, applauded."
audio_1084.wav,3.0," I'm going to go ahead and do a little bit of this, and I'm going to do a little bit of  a forward location where we can find full treatment and happens. I also have a  favorite place where I enjoy spending the majority of my time. My house is  where I like to be. I enjoy spending my time there. It was a lovely and  quiet and"
audio_673.wav,3.5," In the bestling market, a symphony of voices fills the 8 as windows.  Shoppers view through narrow asless their eye scanning colourful displays of fruits, vegetables  and spices.  The aroma of freshly baked bread mingles with the scent of exotic herbs,  stop and sample the delights of offer.  As the sun begins to set, the market reaches in the frenzy of activity casually giving way  to a sense of contended satisfaction.  So what are the people selling and buying in the market?  What sounds to here in the market?"
audio_928.wav,3.5, The best thing of my life is the day when my father took me to the college to get an admission.  So far I didn't cross my locality or my residence till my school life.  That was the first time I was stepping out from my residence and my college looked as okay.  I was way too far from my home.  So that's the first time I'm seeing the entire city.  And I was so much very much excited to live in a new environment.  And I was very much interested in the infrastructure of my college.  And I knew something new is going to begin and a new phase of my life is going to start.  So that's the best day of my life and I was very much excited.
audio_939.wav,3.0," In case I was the day when I scored the highest in my class, the happiest day of my life was  full of joy and fun.  Everyone was praising me, my friends and family were proud of me for doing something that  no one believed I could achieve.  It was the happiest day of my life and I will never forget it.  The best day of my life so far, the day I got first in the class.  I was happy yesterday of my life.  I will never forget that day."
audio_1159.wav,3.0, …gwbwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwybwy
audio_1036.wav,3.0," My favorite place to visit is Shrinagar because it was in the top of the North India.  My journey could be like this, I am going by train to Jammu after that we are going to  have a car by which we reached Shrinagar by using car.  We are able to see the national beauty of the Jammu and Kashmir which is very excited  to see its looks like a heaven.  They are local food which is famous in their place was Rajmachawal during the road trip  and there are mushrooms as well which is special.  The favorite season or particular time in which we are able to go to Shrinagar was in winters  when the snowfall is going to begin because it looks very beautiful in the night."
audio_688.wav,3.0," Amakalad market scene is like a palenke in a tagalog and then it's a complex and dynamic environment that reflects the ingenuity,  KT with the endaversity of the Poyomans Society.  From branding and marketing to visual merchandising and social interactions, easily every aspect of the market is shaped by an accept of economic social and cultural forces.  I'm locality here in the Philippines. We have a dry and wet market like selling vegetables, labanos, and a conco, comatis, and onion garlic, and all like in a dry market.  In a wet market like a fish, shrimp seafood, seafood bowl, and then the beef, and then an ox."
audio_154.wav,3.0, G.  Pughashi huli fahashi  Pughah huli fahashi  pughah.  Pughuhut here helat  Pughushut  ‶ la  ‶ lea  ‶ tehr  ‶ achist  ‶ając  ‶ la  ‶ tehr  ‶ fu  ‶ swirl  ‶ achろ  ‶ h  ‶ het  ‶ sch  La escuela en la strum Suffol l'amieis  La fé que j'ai fait non du plat  ...  ...  ...  ...  ...  ...  ...
audio_7.wav,3.5," I crowded market comprises of individuals, people from varying backgrounds and ethnic  city. We've got several people selling various kind of materials, brands, and products in  the market. And people buying as well are in the market to also get what they actually  want and desire at every point in time. And about the sounds we can hear in the market,  we've got very sound right from those selling as well and those buying in the market.  Individuals have different sounds they make to attract buyers and also buyers try to do their  possible best to talk and co-vers on what they want."
audio_231.wav,3.0," Ok, my favorite hobby is playing football.  I enjoy playing football because it is a kind of social activity  when it has to bring people from different backgrounds, from different diversity  and to achieve one common goal.  So it's a kind of way to unite people.  That's why I enjoy playing football  and the tools are rather the facilities that I need when playing football  is mostly, let's say, a go post and a football pitch.  I think these are the facilities that I need.  I enjoy practicing my hobby.  I enjoy practicing my hobby with people  because it is a means of communicating, socializing with people.  I can also do it on my own, but doing it on my own doesn't give me joy  compared to when I do it with other people from different diversity."
audio_404.wav,3.5," I want to describe a scene which was done in my school playground is that is the cricket  match between the 10th class students and 9th class students.  The match was very exciting and I was in 10th class so I support the 10th class students  boys.  So the playground looked like in a square shape but it was so big and in that playground  we used to play many games like cricket, cupboard, cocoa, volleyball, tennings, madminton.  So we used to play many games in that playground and when the match is going on we used to  shout a lot and the sounds were awesome, we used to sing songs and we get and finally  my 10th class students, our 10th class students has won the match."
audio_600.wav,3.5," My goal is I want to earn sufficient and enough money for me and my family and to clear all the loans.  Actually we have constructed a house so far that there is so much home loan.  So to clear that loan I want to earn money.  So my goal is to earn sufficient money for my family and this goal is important for me to clear all my debuts.  So to achieve this goal I am working so much hard on academics and training and blessings.  So I will be stay focused in this achievement of the goal.  My motivation is my family only because my mother, father and mother helps me to stay focused in achieving my goal.  Thank you."
audio_1192.wav,3.5," My goal is to become a software engineer and it also has certain requirements to be  successful in that goal.  Like understanding the requirements in this step, the software engineer is thoroughly  understand the requirements of the project or problem.  They are tasked with solving, dissolving, gathering information from stakeholders and  analyzing existing systems.  And also it includes the designing solutions, implementing code and testing and debugging  and optimization of performance and sharing reliability and security continuous improvement.  Which shows the overall goal of the software engineer to be expertise in the software  director.  And also to reach this to reach my goal, I have to let a few technologies and also be  confident in this communication and also the modern era of change."
audio_640.wav,3.0," My goal is definitely important in my life.  Goals are most important for every individual, I think everyone have different kinds of  goals.  My goal is to become an AIS officer and that shows my courage and determination and my power  and I want to achieve my goal that's very important for me.  But finally my goal is to be very happy and to make my parents feel proud about me and  I want to be independent and serve the nation.  Of course I may face challenges to achieve these goals, so many circumstances and set yourself  on a specific achieving goal.  Let's put time into a frame."
audio_1228.wav,3.0, crowded market has a we know that its crowded market is a full market is full  especially on the weekend days and when we went to the market when we go to the  market at the weekend times it's a full of crowd and people roaming here and  there and pushing each other and what they're carrying is a full of weight and  they feel a very sweaty and loss of energy and they're roaming here and they  have paying their products what they want and also the sounds which we hear  from the people or hey stop here hey come here hey man and the morning to the  evening afternoon section there will be huge crowd in the market and at the  evening time when the time goes down to the night and if the crowd will be  decreased
audio_825.wav,3.0," My favorite hobby is dancing, because by dancing I enjoy myself so much, I forget about  the word and all my life problems and I just focus on a hobby that is dancing.  Dancing refreshes my mind as well as my soul.  Dancing is this, in this world it's just best thing to do according to me, for dancing  I have joined some classes also, some are online and there is one offline class also.  By dancing I feel like I am increasing my confidence as well as I enjoy that time and I practice  my hobby daily that is I dance daily for at least one to two hours because dancing makes  me feel refreshed and energetic and feel from any depression."
audio_1339.wav,3.0, Every person has a goal in his life.  He works towards it.  Struggling day and night for his goal is what we all know.  I always love reading books.  My goal in life is to become a writer.  I am the only child of my parents.  So basically I was very lonely.  It made me forget the fact every time that I am lonely.  As my goal I wish to improve my education skills and analytical skills.  Inculcate redefined qualities among young miles and make them teach barriers.  Every person must have well-defined objective in life.  It helps us a life with a specific aims given by dilatated to a person.  Gifts.
audio_274.wav,3.0, The best day of my life  Includes the day I get best to my daughter  His life wasn't good  But after her birth she kind of gives me papers  She wants to fight in this life  To be alive and also to be reformed  And also another  And also another  Based of my life was also when I graduated  When I finished my degree  Because I was able to finish it  And I was happy that finally I'm done  I'm going to be able to have money  And be able to provide for my daughter  And then that was what I ever wanted  So there'll be both of her life  And give her the best life  And yeah she won't suffer  So those have been the best days of my life
audio_30.wav,3.0," So the best day of my life is when I went to Disneyland, I had to enjoy a very nice ride.  I could enjoy the good atmosphere and the creation in the park and I had the chance  to enjoy good food too and this day was also special because I went there with my friends  so I have a good memory of it whenever I think about that day and it makes me happy."
audio_1045.wav,3.0," My favorite place to visit is of course so many people use it to think where we can find  a peaceful place such as mountains where we can find our souls, peace, etc.  But I wish to go on a road trip to the mountains where we can interact with the people while  on the way and eating many local dishes of their places on our way.  I want to do hill climbing mainly the season is summer season where we can see the beautiful  of the sky mountains.  I would like to see the sunrise and the sunset while sitting on the top of the mountains  and the journey."
audio_1320.wav,3.0, Maybe we will place the visit in speech because it helps me to relax and enjoy at the moment  and it also helps me to come in.  I love to go there because I love to eat seafoods.
audio_704.wav,3.5," My topic is about the same of a crowded market.  Here the sellers will sell the goods and the buyers will provide the products.  Her goods are also nothing but okay, both are same.  Here the sellers will sell the goods to the buyers and the buyers will buy the goods from the sellers.  Here the the the the sounds we hear from the market are very noisy.  And sometimes we'll call it a this is an market or an client should like that.  And from morning to evening the at at morning times the crowd will be very more in the market.  And at evening times also it will be more when the festival seasons will come for buying the vegetables and fruits and etc. things.  So the the at the morning times the crowd will be more as when compared to the evening times in a daily day."
audio_575.wav,3.0, You
audio_724.wav,3.0," In the market the people will sell and buy the things which we are needed for our household  works.  Suppose in there are two three types of markets, one is fruits market and vegetable market  and one is flower market.  In flower market we can buy so many types of flowers in vegetable market.  We can buy vegetables to our household and in that market there would be so many  sounds we can hear like traffic sounds, animal sounds and the sellers who are selling  the vegetables, their sounds also.  Their sounds Indian and in flower market also it will be same as the vegetable markets.  Both sounds will be huge and the crowd will be so much crowded because all the people  will come during the morning or evening.  So in the two periods morning and evening there would be so huge crowd."
audio_326.wav,3.5," I am an experiment my best day so I really don't have any best days and that sort of thing.  I don't have any best days in my life so there is nothing special and I say I don't  have any best days or I have experienced any best days in my life.  So I really don't think about things like that.  Every day is a normal day, every day is same as a study.  Today is the same day as a study and so I will move on so there is nothing like best  day in my life."
audio_410.wav,4.0," Well, the school playground is going to be consists of usually, there usually be two  large structures, one is mainly a slide for children to play in, also one other section  would usually be more of miscellaneous items, of course be a slide, also be climbing items  as well, stairs or whatnot for children to run around, and they should be as well. More  likely, you hear children playing around laughing, screaming or not, very loud noises that  children make, and more likely, the popular kids are going to be on top of these large  structures, or just hanging around in the swings, hogging them. But for the most part,  I do think these children just be running around playing, trying to get as much joy as  they can."
audio_1183.wav,4.5," I don't know how to do it, but I don't know how to do it, but I don't know how to do it,  I don't know how to do it, but I don't know how to do it,  I don't know how to do it, but I don't know how to do it,  I don't know how to do it, but I don't know how to do it,  I don't know how to do it,  I don't know how to do it,  I don't know how to do it,"
audio_1284.wav,4.0," That day my teacher is also around, my life filled with the ji, I was doing poorly in  my studies, scoring average marks. However, my father taught me to never give up, so I kept  studying, trying to improve and finally got what I aim for. The movement my teacher announced  that I scored the highest marks in my class, everyone applauded. My friends were smiling  with pride. My teacher was happy and my classmates were surprised. When I told my parents  about my results, they were bursting with joy and love. The day after the IPS today of  my life was full of hope and positive energy. Everyone at school had a favorable opinion  of me. Everyone was very supportive and they also acknowledged my knowledge. This is my  highest day in the optional."
audio_805.wav,4.0," So today my topic is about a favorite hobby. My favorite hobby is collecting coins and  drawing and mandala. So in this we use tools like pencil, stencils and everything to draw  and mandala. Again for collecting coins since from my childhood I used to collect coins  and notes from different countries. It is and my favorite hobby. By this I will get  a one satisfaction and happy towards seeing that currency of different countries. This  makes me very happy. And again my favorite hobby is also a drawing and mandala which is  usually I will draw a Gotham Buddha statue which gives me as a piece and refresh towards my"
audio_1072.wav,4.5," Je  tar,  tar,  tar rosen,  sky shea,  ans hea,  and  n語 ha  eh n語 ha  eh n語  ha n語 has  todo  n initial ost  la og ают  ah  ah  ah  ik  çek  greatly  ah  hut sama gaxie ya te  hate  hate  hate  hate  hate  hatet  hi te  hi te  hi te  hi te  hi te"
audio_930.wav,4.0," Ossch!  Ong nooshon!  Ong lho yok er…  Asch, ong l Lupch, ong l whooshes  Ong lopch, ong lopch, ong lopch"
audio_894.wav,4.0," Okay, so I think if I hadn't experienced that best day, well, I think it is very sad  why?  Because first, one of the best experience that I experience, not regularly, first is when  I get a problem with my friends, first going to, let's say, Laungongon and there's a lot  of good things or good places in that area, there are some beach, bar, and there are also  some, what they're called, waterfalls, and the time that we go to what they call Pagud  that is one of the most unique and very good place in that area, and I think it is very"
audio_432.wav,4.5," This playground is pretty large because it's in the city and it's a pretty popular and  well-known school.  It's a private school so they have a lot of money to work with and they invest a lot in  this playground.  They have jungle james, couple of swing sets, a salmon box, all the kids to play in.  But they also have a baseball field but it's usually played.  But the games usually play it as kickball and t-ball.  They could also play dodgeball and that's what the kids were playing on that day.  They're playing with red and blue dodgeballs and it was sunny out."
audio_900.wav,4.5," Hey, you.  I see you.  I see you.  I see you.  I see you.  I see you.  I see you."
audio_131.wav,4.5," So, it's morning, sorry, it's a Saturday in the morning, I'm visiting actually the  farmers market in the city where I lived and they're not starting our strife.  And actually, there is people selling honey and different vegetables from the area, we  also have the vegetables, selling some very nice fresh pork, this is of meat, there's  a lot of people trying actually in Germany, I cannot understand actually a lot of it.  And as the day passes, there is less people in the market, but since it's summer and it's  gone by the end of the day, it's quite smelly."
audio_942.wav,4.0," My best day of my life is that the first day where I went to Varanasi and this day is  very special to me as I went there with my family and this day makes me so special, makes  me feel special as this devotional day made my life and it totally gives me a different  life that makes me happy whenever I think about that day I recollect many memories where  I enjoyed with my family and I devoted God along with my family which makes the day so  so special and I love to go Varanasi again and again just to experience this day like this  again and I want everyone of my friends and I want to experience this day too and I want to know what"
audio_190.wav,4.0," My favorite hobby is reading books. What I enjoy most of this hobby is diving deep into subjects  that interest me. I will pick a subject and I can focus on specific aspects of it and learn more  about it. The only tools that you need for this hobby are books. I try to read one book a week.  I typically practice this hobby alone, but one of the aspects that I enjoy most of this hobby  is that I get to share my experience reading books with others and discussing the topics of the books  and how I perceive them and how they have changed me."
audio_263.wav,4.0," So I'm describing the best day of my life, at least so far.  I love the beach and there is a very special beach that I went all my life since I was a little girl.  And every time that I go back to this beach, I have great memories and I have a great time.  So the best day of my life was at this particular beach and I was not expecting to go there.  So it was a surprise, it was for my birthday.  I think I was 15 or 16 maximum.  And it was a whole day spending there just walking around and having some sunbathing too.  And also eating a great ice cream and having fun with my..."
audio_469.wav,4.5," My favourite place to visit, it's like a coastal town in Kent. It's not far from London,  it's combined like a chain and bus ride. It's like a quaint seaside atmosphere, towns,  narrow streets, colorful shopfronts, art galleries, cozy cafes, happy people,  pebbled shores and wooden, that's the thing that I enjoy the most about it,  it's wooden beach huts and pastel hues and it's like the air has that salty scent  and the seagull sounds. It's known for its oysters and apparently  linked back to the Roman times and it's a beautiful atmosphere and the times  about to run out unfortunately."
audio_851.wav,4.0," The best day of my life was when I was nominated as the best male presenter in the college.  It was a serial movement filled with excitement and pride standing on stage.  I felt and rushed. As I delivered my speech pouring my heart into every word, the applause  and cheese from the audience are still remembered in my ears.  I had put into my presentations throughout the year being recognized for my communication  skills and the ability to connect with others was a truly humbly experience.  It was a day I will always cherish knowing that my passion for public speaking had paid off."
audio_372.wav,4.5," The school playground is vibrant, lively, filled with energy and excitement of children.  The playground is large, open area, covered in a mixture of grass and light mulch with  different colourful equipment scattered throughout. At the centre of the playgrounds,  like a large structure like wooden and plastic with different levels of ladders and bridges  and slides and different structures, painted all over the floor of the playground,  are different colours and numbers and letters and sections for the children to line up when  going to dinner or going back into their classroom. The swings, the tires, there's laughter,  there's shouts, excitement, there's students kicking the ball in the grass and playing."
audio_174.wav,4.5," My favorite hobby is gardening. It's a deeply rewarding pursuit that connects people with  nature and allows me to nurture and create beauty. Spending time with the garden provides  a sense of peace and accomplishments. As you tend to plant, watch them grow and harvest  the fruits of your labor, whether it's cultivating flowers, herbs or vegetables, gardening offers  a therapeutic escape from the hustle and bustle of everyday life. It promotes physical  activity, creativity and environmental stewardship. Whether we have a sprawling backyard or just  a few pots on a balcony, gardening is a hobby that can be enjoyed by anyone, anywhere  and it's the best exercise for plants, nature and for ourselves also."
audio_275.wav,4.0," Shhh!  Shhh!  Shhh!  Shhh!  Shhh!  I don't know what I'm talking about, I don't know what I'm talking about, I don't know what I'm talking about."
audio_899.wav,4.0," The happiest day of life is different or different for everyone and can be anything small to  big.  In my case, it was the day when I scored the highest in my class.  The happiest day of my life was full of joy and fun.  Everyone was praising me.  My friends and family were proud of me for doing something that no one believed I could  achieve.  The day my test results were out, my life fulfilled with joy.  I was doing poorly in my studies, scoring average marks.  However, my father taught me, never give up.  So I keep studying, trying to improve and finally got what I aimed for.  The moment my teacher announced that I scored the highest marks in my class, everyone  apologized.  My friends were smiling with pride, my teacher was happy and my classmates were surprised."
audio_784.wav,4.5," Well, a hobby is an activity that is undertaken for enjoyment typically during one time.  My favorite hobby is reading, I love getting lost in a book and escaping into different  faults and characters.  Sheeding helps me to relax and unwind after a long day and it also helps me to know  about new things and expand horizon of my knowledge.  I also enjoy writing and often I find myself shorting down ideas for stories or poems  in my spare time.  Writing allows me to express my creativity and explore different ideas and perspectives.  Overall, my favorite hobby is one that allows me to engage my mind and explore my interest  and passion, whether it's reading or writing, I always feel fulfilled."
audio_1151.wav,4.5," Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, Tani, T"
audio_491.wav,4.5,
audio_844.wav,4.0," My favorite hobby is singing. I love to sing whenever I am in leisure.  And I like singing because of my idol called, a singer called Shreya Gushal and I love her very much.  I like to meet her in person and I want to show her my singing skills and I want to get appreciated by her.  And my tool about my hobby is my throat and I want to keep my throat healthy throughout my life just to sing.  And I like to practice singing every day and I use to practice every day using a lot of music, western music etc.  I sing Shreya Gushal songs like, one day, one day, one day, and many more."
audio_1132.wav,4.0, One of my life goals is to gain valuable industry knowledge and experience. As this is an entry level position I hope to work for the company to gain new skills and develop an idea of how I can contribute to the organization.  One of my goals is to serve as a role model for those whom I am managing.  My goal is to get its hope and to maintain a professional life and enjoying the securities and facilities.  My challenge is to support my family and to earn money.  One of my goals is to work for the company to gain valuable industry knowledge and experience.
audio_157.wav,4.0," My favorite hobby since I can remember is two nits.  I love to need scarves and also coats and sweaters.  I learned to knit with my mother.  Since I can remember, she always needs some beautiful sweaters.  Not just for herself, but also for me since I'm a little girl.  And also for other members of our family.  I love to go to the knit shop and buy some wool and also some accessories  and also some magazines or books to inspire us to make different things.  It's a very nice hobby and I love it."
audio_811.wav,4.5," My favorite hobby is reading.  When I read, I can go on exciting adventures without leaving my room.  I love getting lost in different worlds and meeting interesting characters.  Sometimes, I read about far away places or learn new things about topics and curious  about.  It's like having a super power to explore endless possibilities.  Reading also helps me relax and unwind after a busy day.  I can cause up with a good book and forget about everything else for a while.  Plus, it's something I can do anytime, anywhere, wherever it's a sunny day at the park  or a rainy afternoon at time.  Overall, reading books brings me joy and enriches my life in so many ways."
audio_237.wav,4.5," My most favorite hobby of all times,  it's dancing, any kind of dancing,  but particularly I've been a contemporary dancer  for at all, 15 years of my life.  But I also like dancing in sumba or salsa,  that's very energizing.  What I love the most is actually my mood improvement.  I just feel very much alive every time, but I dance.  And I just feel very free.  For dancing usually, I don't need anything in particular.  In any case, just a good pair of shoes  that are comfortable for moving around.  And I actually enjoy both things,  either dancing by myself and for myself,  but also with others and includes."
audio_662.wav,4.0," It's like you want, but what is, what is, what is, what is, what is, what is, what happens to that home.  The people are selling their markets, food, and vegetables.  And I hear a lot of noise, mainly from the market.  I could bait me, kids crying and parents yelling.  In the day and the morning, it's loud, and in the night in the evenings, much more quieter.  Because most of them want to sell home, it's much busier at the market."
audio_593.wav,4.0," My goal in life is to travel the world. I think there is nothing better to do with my  life than to travel the world, to get to know people from all over the globe. Yeah, I  think that's pretty amazing. I think the challenges I would face is getting out of my comfort zone  because I am scared of traveling alone. But I only have wildlife and that wouldn't  motivates me to stay focused and to stay determined on that path for achieving that goal."
audio_1239.wav,4.0," It is like cooking is my favorite hobby as a 21-year-old girl.  It is like embarking on a culinary adventure every time I step into the kitchen.  I find it joy in experimenting with new ingredients, flavors and techniques,  whether I am following a recipe or improvising my own creations.  I delight in the process of chopping colorful vegetables,  seasoning meats with aromatic herbs and spices and mixing butter for big treats.  The sizzle of food cooking on the stove and the aroma that fills the air.  Ignite me senses and fuel my fashion, my passion.  I enjoy sharing her my culinary creations with my friends and family,  hosting dinner parties or brunch gatherings where I can showcase my skills and create."
audio_1277.wav,4.5," My birthday at my school was memorable, but the birthday party at my home made the day even more memorable.  Also, my mother invited all my friends from school and a colony to the party.  I received so many presents and we played a lot of games.  We played games like Musical Chains, Tag, Egg and Spoon Races and more.  There were so many songs playing, so everyone read a special dance too.  The highlight of my birthday party was definitely my huge birthday cake.  As I love superheroes, my mother got the cake,  customised it with the superhero theme.  It was very tasty too and in my favourite flavour.  Everyone liked the written gifts as well and went home with the big smile on their faces."
audio_1161.wav,4.5," It's pretty straightforward, nothing too crazy, just wanna simply be there, exist, do  my thing, and just keep at it.  Make sure that I don't get another people away, and the other people don't get in my way.  Go through as less, as least amount of hardships, strife, and just try to reach my goals.  Be whatever I set them to be at that moment.  There is no particular one goal I have.  It's just make it to the next day, basically, and try and enjoy life as much as possible.  Sometimes that may not be the case, it may not be possible, but you just keep on going  and trying, and just to see what tomorrow brings.  And day by day, as it comes, basically, it's how I view and see it."
audio_58.wav,4.0,
audio_52.wav,4.0," So, I'm describing this market that sells flowers.  It's a flowers market, always crowded.  People from everywhere comes to this market because they have very different and very beautiful flowers like tulips and roses and all with vibrant colors.  So, this market, it's a little bit difficult to walk in because they are always crowded.  You hear people talking, laughing, buying, selling, and you feel the smell of all these beautiful flowers.  They are very intense, they perform very soft and amazing.  So, you really want to buy flowers."
audio_29.wav,4.0, The best day of my life was when I married my husband.  My life would be completely different if I didn't marry him or have met him.  The special day really just made it the best day of my life because everyone that we  love was there to watch us take our vows and celebrate and I would love to just relive  that day over and over again.  I just think of pure happiness when I think back to it and I would relive it all over again.
audio_5.wav,4.5," Today I was at the farmers market in four ways and it's basically a market for people who sell fresh produce and homemade goods, organic products and products that they have made with their own hand.  You hear a lot of kids, you hear a lot of grown people, young people and you basically hear people having fun, having conversations.  You hear delivery trucks going in and out, people passing with cars and excuse me, excuse me every few minutes.  In the morning it's quite crowded and it's a bit of a stampede because everybody wants the fresh food, but as the hours pass, people start to become less."
audio_399.wav,4.5, The playground in the school is has a wide variety of activities that refer to age groups  of 5 to 12.  It has rope climbing for the older kids.  It has a high stair climber for the big kids and as well for the little kids it has an  area of soft playground just in case they fall they could be well not hurt and the playground  mainly looks like a whole jungle gym separated into big kids and then the other half is separated  into big kids.  The sounds that I could hear on the playground is mostly security guard cars as well as police  cars or some ambulance because we are next to a hospital.
audio_295.wav,4.0," The best day of my life, Karanklip, is the best day that I was going to university, to  university, which was more than 1,500 kilometers from my home place where I grew up my whole  life.  For the first 18 years of my life I have never gone to live anywhere, no one plays, I  knew one thing, knew the same people.  So there was such an unreal experience, knowing that I am going to be so far from home,  experiencing new people, experiencing new cultures, experiencing life alone as an  inclusive other, but I was a kid, a 17 year old kid going to be exposed to this new world,  it was very terrifying, but also very intriguing and I say that was one of the best, so I love  to change what I always take in my mind."
